en_sentence	target_sentence	variety	region	translator
Farmers wake up early to tend to crops.	کسان فصلاں دی سنبھال کیتے جلدی اٹھدے نیں۔	Brahui (Standard)	South Asia	PARUR_01
Smartphones have changed how people communicate.	اسمارٹ فوناں نے لوکاں دے رابطے دے طریقے کوں تبدیل کیتا اے۔	Brahui (Standard)	South Asia	PARUR_08
The river flows peacefully through the valley.	دریا وادی وچ پرامن طریقے نال وہندی اے۔	Brahui (Standard)	South Asia	PARUR_05
Small businesses create employment opportunities.	نکیاں کاروبار روزگار دے موقعے پیدا کریندے نیں۔	Brahui (Standard)	South Asia	PARUR_05
Birds were chirping in the trees.	پنچھی رکھاں وچ چہچہا رہے ہن۔	Brahui (Standard)	South Asia	PARUR_04
The wedding ceremony lasted three days.	شادی دی تقریب ترئے دینہہ چلی۔	Brahui (Standard)	South Asia	PARUR_05
Parents sacrifice their own needs for children.	والدین بچیاں کیتے اپنیاں ضرورتاں قربان کریندے نیں۔	Brahui (Standard)	South Asia	PARUR_08
Clear communication prevents misunderstandings.	صاف رابطہ غلط فہمیاں کوں روکیندے۔	Brahui (Standard)	South Asia	PARUR_09
After finishing his work, he sat down.	اپنا کم مکمل کرن دے بعد، او بیٹھ گیا۔	Brahui (Standard)	South Asia	PARUR_03
Cricket is a popular sport.	کرکٹ ہک مقبول کھیڈ اے۔	Brahui (Standard)	South Asia	PARUR_02
Reading books improves vocabulary.	کتاباں پڑھن ذخیرہ الفاظ بہتر بنیندے۔	Brahui (Standard)	South Asia	PARUR_08
The bus arrived late.	بس ڈیر نال پہنچی۔	Brahui (Standard)	South Asia	PARUR_04
The school organized a science fair.	سکول نے سائنس میلہ منظم کیتا۔	Brahui (Standard)	South Asia	PARUR_09
Online shopping has become popular.	آن لائن خریداری مقبول تھی گئی اے۔	Brahui (Standard)	South Asia	PARUR_10
Children were playing cricket in the street.	بچے سڑک تے کرکٹ کھیڈدے پئے ہن۔	Brahui (Standard)	South Asia	PARUR_02
Elderly people share wisdom and stories.	بزرگ لوک حکمت تے کہانیاں سانجھیاں کریندے نیں۔	Brahui (Standard)	South Asia	PARUR_05
Train journeys offer scenic views.	ریل دے سفر منظراں دے نظارے پیش کریندے نیں۔	Brahui (Standard)	South Asia	PARUR_06
The market was crowded with people.	بازار لوکاں نال بھریا ہویا ہا۔	Brahui (Standard)	South Asia	PARUR_06
Education opens doors to opportunities.	تعلیم موقعاں دے دروازے کولیندی اے۔	Brahui (Standard)	South Asia	PARUR_01
My grandmother told me stories.	میری دادی نے مینوں کہانیاں سنایاں۔	Brahui (Standard)	South Asia	PARUR_06
The internet connects people across continents.	انٹرنیٹ براعظماں وچ لوکاں کوں جوڑیندے۔	Brahui (Standard)	South Asia	PARUR_07
We decided to visit the old temple.	اساں پرانے مندر دیکھن دا فیصلہ کیتا۔	Brahui (Standard)	South Asia	PARUR_05
I woke up early this morning.	من اڄ صبح جلدی اٹھیا۔	Brahui (Standard)	South Asia	PARUR_03
Tourism brings revenue to regions with historical sites.	سیاحت تاریخی تھانواں والے علاقیاں کوں آمدنی لیندی اے۔	Brahui (Standard)	South Asia	PARUR_01
People celebrate festivals with great joy.	لوک ودی خوشی نال میلے منیندے نیں۔	Brahui (Standard)	South Asia	PARUR_03
Eating fresh fruits provides essential vitamins.	تازہ پھل کھان ضروری وٹامن فراہم کریندے۔	Brahui (Standard)	South Asia	PARUR_05
People travel long distances to visit religious sites.	لوک مذہبی تھانواں دیکھن کیتے لمبیاں دوریاں طے کریندے نیں۔	Brahui (Standard)	South Asia	PARUR_05
Family members support each other during difficult times.	خاندان دے ممبر مشکل وختاں وچ ہک دوجھے دی مدد کریندے نیں۔	Brahui (Standard)	South Asia	PARUR_07
Smartphones have changed how people communicate.	اسمارٹ فوناں نے لوکاں دے رابطے دے طریقے کوں تبدیل کیتا اے۔	Brahui (Standard)	South Asia	PARUR_05
Regular exercise helps maintain good health.	منظم ورزش چنگی صحت برقرار رکھن وچ مدد کریندی اے۔	Brahui (Standard)	South Asia	PARUR_03
Pollution in cities has become a serious problem.	شہراں وچ آلودگی ہک سنجیدہ مسئلہ بن گئی اے۔	Brahui (Standard)	South Asia	PARUR_09
She received a scholarship to study medicine.	اوں طب دی تعلیم کیتے اسکالرشپ حاصل کیتی۔	Brahui (Standard)	South Asia	PARUR_06
Tea is served to guests as a gesture of hospitality.	مہماناں کوں مہمان نوازی دی نشانی دے طور تے چاہ پیش کیتی ویندی اے۔	Brahui (Standard)	South Asia	PARUR_10
Small businesses create employment opportunities.	نکیاں کاروبار روزگار دے موقعے پیدا کریندے نیں۔	Brahui (Standard)	South Asia	PARUR_06
She cooked delicious biryani for the family.	اوں خاندان کیتے مزیدار بریانی پکائی۔	Brahui (Standard)	South Asia	PARUR_03
She walked slowly through the garden.	اوں باغ وچ آہستہ آہستہ ٹردی۔	Brahui (Standard)	South Asia	PARUR_06
Farmers wake up early to tend to crops.	کسان فصلاں دی سنبھال کیتے جلدی اٹھدے نیں۔	Brahui (Standard)	South Asia	PARUR_03
Cooking together brings family members closer.	گڈے کھان پکاون خاندان دے ممبراں کوں نیڑے لیندے۔	Brahui (Standard)	South Asia	PARUR_10
Learning a new language requires practice.	نوی زبان سکھن کیتے مشق دی لوڑ اے۔	Brahui (Standard)	South Asia	PARUR_03
The forest is home to many wild animals.	جنگل گھنے جنگلی جانوراں دا گھر اے۔	Brahui (Standard)	South Asia	PARUR_05
Birds were chirping in the trees.	پنچھی رکھاں وچ چہچہا رہے ہن۔	Brahui (Standard)	South Asia	PARUR_03
Agriculture remains the primary source of income.	زراعت آمدنی دا بنیادی ذریعہ رہندی اے۔	Brahui (Standard)	South Asia	PARUR_01
Farmers planted rice in the flooded fields.	کسان پانی والے کھیتراں وچ چاول پوکے۔	Brahui (Standard)	South Asia	PARUR_10
Students gathered in the library.	طالب علم لائبریری وچ گڈے تھئے۔	Brahui (Standard)	South Asia	PARUR_01
Handicrafts showcase artistic traditions.	ہتھکاریاں فنکارانہ روایات دکھیندیاں نیں۔	Brahui (Standard)	South Asia	PARUR_05
Respecting elders is an important value.	بزرگاں دا احترام ہک اہم قدر اے۔	Brahui (Standard)	South Asia	PARUR_03
The professor wrote equations on the blackboard.	پروفیسر تختے تے مساوات لکھیاں۔	Brahui (Standard)	South Asia	PARUR_06
Teachers shape young minds.	استاد نوجوان ذہناں کوں شکل دیندے نیں۔	Brahui (Standard)	South Asia	PARUR_09
Digital payments have made transactions faster.	ڈیجیٹل ادائیگیاں معاملات تیز کیتے نیں۔	Brahui (Standard)	South Asia	PARUR_05
Storytelling preserves culture and knowledge.	کہانی سناون ثقافت تے علم کوں محفوظ رکھیندے۔	Brahui (Standard)	South Asia	PARUR_04
The river flows peacefully through the valley.	دریا وادی وچ پرامن طریقے نال وہندی اے۔	Brahui (Standard)	South Asia	PARUR_03
Traditional music is important for our heritage.	روایتی موسیقی سادی ورثے کیتے اہم اے۔	Brahui (Standard)	South Asia	PARUR_10
Doctors recommend drinking plenty of water.	ڈاکٹر گھنے پانی پیون دی صلاح دیندے نیں۔	Brahui (Standard)	South Asia	PARUR_10
Spices add flavor to traditional dishes.	مصالحے روایتی کھاناں وچ ذائقہ ودیندے نیں۔	Brahui (Standard)	South Asia	PARUR_02
The teacher explained the lesson patiently.	استاد صبر نال سبق سمجھایا۔	Brahui (Standard)	South Asia	PARUR_04
Children learn best when they are interested.	بچے بہترین سکھدے نیں جدوں اوہ دلچسپی رکھدے نیں۔	Brahui (Standard)	South Asia	PARUR_08
Doctors work long hours to treat patients.	ڈاکٹر مریضاں دا علاج کرن کیتے لمبیاں گھڑیاں کم کریندے نیں۔	Brahui (Standard)	South Asia	PARUR_09
Sports teach teamwork and discipline.	کھیڈاں ٹیم ورک تے نظم و ضبط سکھیندیاں نیں۔	Brahui (Standard)	South Asia	PARUR_01
Children learn best when they are interested.	بچے بہترین سکھدے نیں جدوں اوہ دلچسپی رکھدے نیں۔	Brahui (Standard)	South Asia	PARUR_08
Handicrafts showcase artistic traditions.	ہتھکاریاں فنکارانہ روایات دکھیندیاں نیں۔	Brahui (Standard)	South Asia	PARUR_08
Farmers planted rice in the flooded fields.	کسان پانی والے کھیتراں وچ چاول پوکے۔	Brahui (Standard)	South Asia	PARUR_03
Elderly people share wisdom and stories.	بزرگ لوک حکمت تے کہانیاں سانجھیاں کریندے نیں۔	Brahui (Standard)	South Asia	PARUR_03
Clear communication prevents misunderstandings.	صاف رابطہ غلط فہمیاں کوں روکیندے۔	Brahui (Standard)	South Asia	PARUR_05
Farmers wake up early to tend to crops.	کسان فصلاں دی سنبھال کیتے جلدی اٹھدے نیں۔	Brahui (Standard)	South Asia	PARUR_05
Doctors recommend drinking plenty of water.	ڈاکٹر گھنے پانی پیون دی صلاح دیندے نیں۔	Brahui (Standard)	South Asia	PARUR_02
The market was crowded with people.	بازار لوکاں نال بھریا ہویا ہا۔	Brahui (Standard)	South Asia	PARUR_05
Tourism brings revenue to regions with historical sites.	سیاحت تاریخی تھانواں والے علاقیاں کوں آمدنی لیندی اے۔	Brahui (Standard)	South Asia	PARUR_07
I woke up early this morning.	من اڄ صبح جلدی اٹھیا۔	Brahui (Standard)	South Asia	PARUR_04
The school organized a science fair.	سکول نے سائنس میلہ منظم کیتا۔	Brahui (Standard)	South Asia	PARUR_04
Cooking together brings family members closer.	گڈے کھان پکاون خاندان دے ممبراں کوں نیڑے لیندے۔	Brahui (Standard)	South Asia	PARUR_03
She walked slowly through the garden.	اوں باغ وچ آہستہ آہستہ ٹردی۔	Brahui (Standard)	South Asia	PARUR_08
Respecting elders is an important value.	بزرگاں دا احترام ہک اہم قدر اے۔	Brahui (Standard)	South Asia	PARUR_09
Teachers shape young minds.	استاد نوجوان ذہناں کوں شکل دیندے نیں۔	Brahui (Standard)	South Asia	PARUR_09
Sports teach teamwork and discipline.	کھیڈاں ٹیم ورک تے نظم و ضبط سکھیندیاں نیں۔	Brahui (Standard)	South Asia	PARUR_05
People travel long distances to visit religious sites.	لوک مذہبی تھانواں دیکھن کیتے لمبیاں دوریاں طے کریندے نیں۔	Brahui (Standard)	South Asia	PARUR_06
After finishing his work, he sat down.	اپنا کم مکمل کرن دے بعد، او بیٹھ گیا۔	Brahui (Standard)	South Asia	PARUR_10
Education opens doors to opportunities.	تعلیم موقعاں دے دروازے کولیندی اے۔	Brahui (Standard)	South Asia	PARUR_04
The internet connects people across continents.	انٹرنیٹ براعظماں وچ لوکاں کوں جوڑیندے۔	Brahui (Standard)	South Asia	PARUR_01
Tea is served to guests as a gesture of hospitality.	مہماناں کوں مہمان نوازی دی نشانی دے طور تے چاہ پیش کیتی ویندی اے۔	Brahui (Standard)	South Asia	PARUR_06
She cooked delicious biryani for the family.	اوں خاندان کیتے مزیدار بریانی پکائی۔	Brahui (Standard)	South Asia	PARUR_01
Storytelling preserves culture and knowledge.	کہانی سناون ثقافت تے علم کوں محفوظ رکھیندے۔	Brahui (Standard)	South Asia	PARUR_07
The professor wrote equations on the blackboard.	پروفیسر تختے تے مساوات لکھیاں۔	Brahui (Standard)	South Asia	PARUR_10
People celebrate festivals with great joy.	لوک ودی خوشی نال میلے منیندے نیں۔	Brahui (Standard)	South Asia	PARUR_10
She received a scholarship to study medicine.	اوں طب دی تعلیم کیتے اسکالرشپ حاصل کیتی۔	Brahui (Standard)	South Asia	PARUR_09
Learning a new language requires practice.	نوی زبان سکھن کیتے مشق دی لوڑ اے۔	Brahui (Standard)	South Asia	PARUR_08
Regular exercise helps maintain good health.	منظم ورزش چنگی صحت برقرار رکھن وچ مدد کریندی اے۔	Brahui (Standard)	South Asia	PARUR_06
The river flows peacefully through the valley.	دریا وادی وچ پرامن طریقے نال وہندی اے۔	Brahui (Standard)	South Asia	PARUR_09
We decided to visit the old temple.	اساں پرانے مندر دیکھن دا فیصلہ کیتا۔	Brahui (Standard)	South Asia	PARUR_06
Agriculture remains the primary source of income.	زراعت آمدنی دا بنیادی ذریعہ رہندی اے۔	Brahui (Standard)	South Asia	PARUR_03
The forest is home to many wild animals.	جنگل گھنے جنگلی جانوراں دا گھر اے۔	Brahui (Standard)	South Asia	PARUR_06
