en_sentence	target_sentence	variety	region	translator
The bus arrived late.	بس دیر سے پہنچی۔	Urdu (Standard)	South Asia	SACOR_09
Clear communication prevents misunderstandings.	صاف رابطہ غلط فہمیوں کو روکتا ہے۔	Urdu (Standard)	South Asia	SACOR_05
We decided to visit the old temple.	ہم نے پرانے مندر کا دورہ کرنے کا فیصلہ کیا۔	Urdu (Standard)	South Asia	SACOR_02
After finishing his work, he sat down.	اپنا کام مکمل کرنے کے بعد، وہ بیٹھ گیا۔	Urdu (Standard)	South Asia	SACOR_03
Sports teach teamwork and discipline.	کھیل ٹیم ورک اور نظم و ضبط سکھاتے ہیں۔	Urdu (Standard)	South Asia	SACOR_08
Cricket is a popular sport.	کرکٹ ایک مقبول کھیل ہے۔	Urdu (Standard)	South Asia	SACOR_10
The internet connects people across continents.	انٹرنیٹ براعظموں میں لوگوں کو جوڑتا ہے۔	Urdu (Standard)	South Asia	SACOR_02
Birds were chirping in the trees.	پرندے درختوں میں چہچہا رہے تھے۔	Urdu (Standard)	South Asia	SACOR_04
People celebrate festivals with great joy.	لوگ بہت خوشی سے تہوار مناتے ہیں۔	Urdu (Standard)	South Asia	SACOR_03
Smartphones have changed how people communicate.	اسمارٹ فونوں نے لوگوں کے رابطے کے طریقے کو تبدیل کر دیا ہے۔	Urdu (Standard)	South Asia	SACOR_06
The teacher explained the lesson patiently.	استاد نے صبر سے سبق سمجھایا۔	Urdu (Standard)	South Asia	SACOR_04
Spices add flavor to traditional dishes.	مصالحے روایتی کھانوں میں ذائقہ بڑھاتے ہیں۔	Urdu (Standard)	South Asia	SACOR_04
Reading books improves vocabulary.	کتابیں پڑھنا ذخیرہ الفاظ بہتر بناتا ہے۔	Urdu (Standard)	South Asia	SACOR_03
Learning a new language requires practice.	نئی زبان سیکھنے کے لیے مشق کی ضرورت ہے۔	Urdu (Standard)	South Asia	SACOR_06
Pollution in cities has become a serious problem.	شہروں میں آلودگی ایک سنجیدہ مسئلہ بن گئی ہے۔	Urdu (Standard)	South Asia	SACOR_09
People travel long distances to visit religious sites.	لوگ مذہبی مقامات دیکھنے کے لیے لمبی دوریاں طے کرتے ہیں۔	Urdu (Standard)	South Asia	SACOR_09
The internet connects people across continents.	انٹرنیٹ براعظموں میں لوگوں کو جوڑتا ہے۔	Urdu (Standard)	South Asia	SACOR_09
Parents sacrifice their own needs for children.	والدین بچوں کے لیے اپنی ضرورتیں قربان کرتے ہیں۔	Urdu (Standard)	South Asia	SACOR_05
She walked slowly through the garden.	وہ باغ میں آہستہ آہستہ چلی۔	Urdu (Standard)	South Asia	SACOR_01
Farmers planted rice in the flooded fields.	کسانوں نے پانی والے کھیتوں میں چاول بوئے۔	Urdu (Standard)	South Asia	SACOR_05
The wedding ceremony lasted three days.	شادی کی تقریب تین دن تک چلی۔	Urdu (Standard)	South Asia	SACOR_02
We decided to visit the old temple.	ہم نے پرانے مندر کا دورہ کرنے کا فیصلہ کیا۔	Urdu (Standard)	South Asia	SACOR_07
Handicrafts showcase artistic traditions.	دستی کاریاں فنکارانہ روایات دکھاتی ہیں۔	Urdu (Standard)	South Asia	SACOR_03
Storytelling preserves culture and knowledge.	کہانی سنانا ثقافت اور علم کو محفوظ رکھتا ہے۔	Urdu (Standard)	South Asia	SACOR_08
Online shopping has become popular.	آن لائن خریداری مقبول ہو گئی ہے۔	Urdu (Standard)	South Asia	SACOR_05
Doctors work long hours to treat patients.	ڈاکٹر مریضوں کا علاج کرنے کے لیے لمبے گھنٹے کام کرتے ہیں۔	Urdu (Standard)	South Asia	SACOR_03
Children were playing cricket in the street.	بچے سڑک پر کرکٹ کھیل رہے تھے۔	Urdu (Standard)	South Asia	SACOR_03
Farmers wake up early to tend to crops.	کسان فصلوں کی دیکھ بھال کے لیے جلدی اٹھتے ہیں۔	Urdu (Standard)	South Asia	SACOR_02
The river flows peacefully through the valley.	دریا وادی میں پرامن طریقے سے بہتا ہے۔	Urdu (Standard)	South Asia	SACOR_03
The forest is home to many wild animals.	جنگل بہت سے جنگلی جانوروں کا گھر ہے۔	Urdu (Standard)	South Asia	SACOR_02
She cooked delicious biryani for the family.	اس نے خاندان کے لیے مزیدار بریانی پکائی۔	Urdu (Standard)	South Asia	SACOR_02
Regular exercise helps maintain good health.	منظم ورزش اچھی صحت برقرار رکھنے میں مدد کرتی ہے۔	Urdu (Standard)	South Asia	SACOR_06
The professor wrote equations on the blackboard.	پروفیسر نے تختے پر مساوات لکھیں۔	Urdu (Standard)	South Asia	SACOR_05
Small businesses create employment opportunities.	چھوٹے کاروبار روزگار کے مواقع پیدا کرتے ہیں۔	Urdu (Standard)	South Asia	SACOR_05
Elderly people share wisdom and stories.	بزرگ لوگ حکمت اور کہانیاں بانٹتے ہیں۔	Urdu (Standard)	South Asia	SACOR_05
Respecting elders is an important value.	بزرگوں کا احترام ایک اہم قدر ہے۔	Urdu (Standard)	South Asia	SACOR_09
Tea is served to guests as a gesture of hospitality.	مہمانوں کو مہمان نوازی کی نشانی کے طور پر چائے پیش کی جاتی ہے۔	Urdu (Standard)	South Asia	SACOR_06
The market was crowded with people.	بازار لوگوں سے بھرا ہوا تھا۔	Urdu (Standard)	South Asia	SACOR_01
Eating fresh fruits provides essential vitamins.	تازہ پھل کھانا ضروری وٹامن فراہم کرتا ہے۔	Urdu (Standard)	South Asia	SACOR_03
Education opens doors to opportunities.	تعلیم مواقع کے دروازے کھولتی ہے۔	Urdu (Standard)	South Asia	SACOR_05
Sports teach teamwork and discipline.	کھیل ٹیم ورک اور نظم و ضبط سکھاتے ہیں۔	Urdu (Standard)	South Asia	SACOR_07
Cricket is a popular sport.	کرکٹ ایک مقبول کھیل ہے۔	Urdu (Standard)	South Asia	SACOR_02
Train journeys offer scenic views.	ریل کے سفر مناظر کے نظارے پیش کرتے ہیں۔	Urdu (Standard)	South Asia	SACOR_01
Agriculture remains the primary source of income.	زراعت آمدنی کا بنیادی ذریعہ رہتی ہے۔	Urdu (Standard)	South Asia	SACOR_02
Teachers shape young minds.	استاد نوجوان ذہنوں کو شکل دیتے ہیں۔	Urdu (Standard)	South Asia	SACOR_07
Clear communication prevents misunderstandings.	صاف رابطہ غلط فہمیوں کو روکتا ہے۔	Urdu (Standard)	South Asia	SACOR_09
She received a scholarship to study medicine.	اسے طب کی تعلیم کے لیے اسکالرشپ ملی۔	Urdu (Standard)	South Asia	SACOR_02
Children learn best when they are interested.	بچے بہترین سیکھتے ہیں جب وہ دلچسپی رکھتے ہیں۔	Urdu (Standard)	South Asia	SACOR_01
My grandmother told me stories.	میری دادی نے مجھے کہانیاں سنائیں۔	Urdu (Standard)	South Asia	SACOR_08
I woke up early this morning.	میں آج صبح جلدی اٹھا۔	Urdu (Standard)	South Asia	SACOR_02
After finishing his work, he sat down.	اپنا کام مکمل کرنے کے بعد، وہ بیٹھ گیا۔	Urdu (Standard)	South Asia	SACOR_04
The bus arrived late.	بس دیر سے پہنچی۔	Urdu (Standard)	South Asia	SACOR_08
The school organized a science fair.	اسکول نے سائنس میلہ منظم کیا۔	Urdu (Standard)	South Asia	SACOR_08
Traditional music is important for our heritage.	روایتی موسیقی ہماری وراثت کے لیے اہم ہے۔	Urdu (Standard)	South Asia	SACOR_10
Doctors recommend drinking plenty of water.	ڈاکٹر زیادہ پانی پینے کی صلاح دیتے ہیں۔	Urdu (Standard)	South Asia	SACOR_08
Digital payments have made transactions faster.	ڈیجیٹل ادائیگیوں نے معاملات تیز کر دیے ہیں۔	Urdu (Standard)	South Asia	SACOR_04
Cooking together brings family members closer.	مل کر کھانا پکانا خاندان کے ممبروں کو قریب لاتا ہے۔	Urdu (Standard)	South Asia	SACOR_01
Family members support each other during difficult times.	خاندان کے ممبر مشکل وقتوں میں ایک دوسرے کی مدد کرتے ہیں۔	Urdu (Standard)	South Asia	SACOR_10
Tourism brings revenue to regions with historical sites.	سیاحت تاریخی مقامات والے علاقوں میں آمدنی لاتی ہے۔	Urdu (Standard)	South Asia	SACOR_06
Students gathered in the library.	طلباء لائبریری میں جمع ہوئے۔	Urdu (Standard)	South Asia	SACOR_02
Traditional music is important for our heritage.	روایتی موسیقی ہماری وراثت کے لیے اہم ہے۔	Urdu (Standard)	South Asia	SACOR_05
Students gathered in the library.	طلباء لائبریری میں جمع ہوئے۔	Urdu (Standard)	South Asia	SACOR_07
The bus arrived late.	بس دیر سے پہنچی۔	Urdu (Standard)	South Asia	SACOR_01
People travel long distances to visit religious sites.	لوگ مذہبی مقامات دیکھنے کے لیے لمبی دوریاں طے کرتے ہیں۔	Urdu (Standard)	South Asia	SACOR_08
Clear communication prevents misunderstandings.	صاف رابطہ غلط فہمیوں کو روکتا ہے۔	Urdu (Standard)	South Asia	SACOR_04
The market was crowded with people.	بازار لوگوں سے بھرا ہوا تھا۔	Urdu (Standard)	South Asia	SACOR_08
Farmers planted rice in the flooded fields.	کسانوں نے پانی والے کھیتوں میں چاول بوئے۔	Urdu (Standard)	South Asia	SACOR_03
Respecting elders is an important value.	بزرگوں کا احترام ایک اہم قدر ہے۔	Urdu (Standard)	South Asia	SACOR_01
Birds were chirping in the trees.	پرندے درختوں میں چہچہا رہے تھے۔	Urdu (Standard)	South Asia	SACOR_05
Sports teach teamwork and discipline.	کھیل ٹیم ورک اور نظم و ضبط سکھاتے ہیں۔	Urdu (Standard)	South Asia	SACOR_01
Online shopping has become popular.	آن لائن خریداری مقبول ہو گئی ہے۔	Urdu (Standard)	South Asia	SACOR_04
We decided to visit the old temple.	ہم نے پرانے مندر کا دورہ کرنے کا فیصلہ کیا۔	Urdu (Standard)	South Asia	SACOR_03
Smartphones have changed how people communicate.	اسمارٹ فونوں نے لوگوں کے رابطے کے طریقے کو تبدیل کر دیا ہے۔	Urdu (Standard)	South Asia	SACOR_05
The professor wrote equations on the blackboard.	پروفیسر نے تختے پر مساوات لکھیں۔	Urdu (Standard)	South Asia	SACOR_01
Tourism brings revenue to regions with historical sites.	سیاحت تاریخی مقامات والے علاقوں میں آمدنی لاتی ہے۔	Urdu (Standard)	South Asia	SACOR_05
The forest is home to many wild animals.	جنگل بہت سے جنگلی جانوروں کا گھر ہے۔	Urdu (Standard)	South Asia	SACOR_05
Children learn best when they are interested.	بچے بہترین سیکھتے ہیں جب وہ دلچسپی رکھتے ہیں۔	Urdu (Standard)	South Asia	SACOR_01
She received a scholarship to study medicine.	اسے طب کی تعلیم کے لیے اسکالرشپ ملی۔	Urdu (Standard)	South Asia	SACOR_02
Regular exercise helps maintain good health.	منظم ورزش اچھی صحت برقرار رکھنے میں مدد کرتی ہے۔	Urdu (Standard)	South Asia	SACOR_03
Handicrafts showcase artistic traditions.	دستی کاریاں فنکارانہ روایات دکھاتی ہیں۔	Urdu (Standard)	South Asia	SACOR_02
Pollution in cities has become a serious problem.	شہروں میں آلودگی ایک سنجیدہ مسئلہ بن گئی ہے۔	Urdu (Standard)	South Asia	SACOR_08
She walked slowly through the garden.	وہ باغ میں آہستہ آہستہ چلی۔	Urdu (Standard)	South Asia	SACOR_09
Farmers wake up early to tend to crops.	کسان فصلوں کی دیکھ بھال کے لیے جلدی اٹھتے ہیں۔	Urdu (Standard)	South Asia	SACOR_06
The river flows peacefully through the valley.	دریا وادی میں پرامن طریقے سے بہتا ہے۔	Urdu (Standard)	South Asia	SACOR_07
The school organized a science fair.	اسکول نے سائنس میلہ منظم کیا۔	Urdu (Standard)	South Asia	SACOR_04
Storytelling preserves culture and knowledge.	کہانی سنانا ثقافت اور علم کو محفوظ رکھتا ہے۔	Urdu (Standard)	South Asia	SACOR_05
Doctors recommend drinking plenty of water.	ڈاکٹر زیادہ پانی پینے کی صلاح دیتے ہیں۔	Urdu (Standard)	South Asia	SACOR_04
The teacher explained the lesson patiently.	استاد نے صبر سے سبق سمجھایا۔	Urdu (Standard)	South Asia	SACOR_07
Digital payments have made transactions faster.	ڈیجیٹل ادائیگیوں نے معاملات تیز کر دیے ہیں۔	Urdu (Standard)	South Asia	SACOR_02
People celebrate festivals with great joy.	لوگ بہت خوشی سے تہوار مناتے ہیں۔	Urdu (Standard)	South Asia	SACOR_05
Reading books improves vocabulary.	کتابیں پڑھنا ذخیرہ الفاظ بہتر بناتا ہے۔	Urdu (Standard)	South Asia	SACOR_06
Cricket is a popular sport.	کرکٹ ایک مقبول کھیل ہے۔	Urdu (Standard)	South Asia	SACOR_06
Elderly people share wisdom and stories.	بزرگ لوگ حکمت اور کہانیاں بانٹتے ہیں۔	Urdu (Standard)	South Asia	SACOR_01
Small businesses create employment opportunities.	چھوٹے کاروبار روزگار کے مواقع پیدا کرتے ہیں۔	Urdu (Standard)	South Asia	SACOR_02
Spices add flavor to traditional dishes.	مصالحے روایتی کھانوں میں ذائقہ بڑھاتے ہیں۔	Urdu (Standard)	South Asia	SACOR_03
Eating fresh fruits provides essential vitamins.	تازہ پھل کھانا ضروری وٹامن فراہم کرتا ہے۔	Urdu (Standard)	South Asia	SACOR_10
