en_sentence	target_sentence
The wedding ceremony lasted three days.	شادی دی تقریب ترئے ݙینہہ چلی۔
People travel long distances to visit religious sites.	لوک مذہبی تھانواں ݙیکھݨ کیتے لمبیاں دوریاں طے کریندے نیں۔
I woke up early this morning.	میں اڄ صبح جلدی اٹھیا۔
Handicrafts showcase artistic traditions.	ہتھکاریاں فنکارانہ روایات ݙکھیندیاں نیں۔
The forest is home to many wild animals.	جنگل گھنے جنگلی جانوراں دا گھر اے۔
Tourism brings revenue to regions with historical sites.	سیاحت تاریخی تھانواں والے علاقیاں کوں آمدنی لیندی اے۔
Small businesses create employment opportunities.	نکیاں کاروبار روزگار دے موقعے پیدا کریندے نیں۔
Family members support each other during difficult times.	خاندان دے ممبر مشکل وختاں وچ ہک ݙوجھے دی مدد کریندے نیں۔
Reading books improves vocabulary.	کتاباں پڑھݨ ذخیرہ الفاظ بہتر بݨیندے۔
The bus arrived late.	بس ڈیر نال پہنچی۔
She received a scholarship to study medicine.	اوں طب دی تعلیم کیتے اسکالرشپ حاصل کیتی۔
Regular exercise helps maintain good health.	منظم ورزش چنگی صحت برقرار رکھݨ وچ مدد کریندی اے۔
Sports teach teamwork and discipline.	کھیڈاں ٹیم ورک تے نظم و ضبط سکھیندیاں نیں۔
The professor wrote equations on the blackboard.	پروفیسر تختے تے مساوات لکھیاں۔
Traditional music is important for our heritage.	روایتی موسیقی ساݙی ورثے کیتے اہم اے۔
Eating fresh fruits provides essential vitamins.	تازہ پھل کھاݨ ضروری وٹامن فراہم کریندے۔
Students gathered in the library.	طالب علم لائبریری وچ گڈے تھئے۔
The market was crowded with people.	بازار لوکاں نال بھریا ہویا ہا۔
Teachers shape young minds.	استاد نوجوان ذہناں کوں شکل ݙیندے نیں۔
Pollution in cities has become a serious problem.	شہراں وچ آلودگی ہک سنجیدہ مسئلہ بݨ گئی اے۔
Agriculture remains the primary source of income.	زراعت آمدنی دا بنیادی ذریعہ رہندی اے۔
Children learn best when they are interested.	بچے بہترین سکھدے نیں جدوں اوہ دلچسپی رکھدے نیں۔
The school organized a science fair.	سکول نے سائنس میلہ منظم کیتا۔
Traditional music is important for our heritage.	روایتی موسیقی ساݙی ورثے کیتے اہم اے۔
Storytelling preserves culture and knowledge.	کہانی سݨاوݨ ثقافت تے علم کوں محفوظ رکھیندے۔
Students gathered in the library.	طالب علم لائبریری وچ گڈے تھئے۔
Doctors work long hours to treat patients.	ڈاکٹر مریضاں دا علاج کرݨ کیتے لمبیاں گھڑیاں کم کریندے نیں۔
Pollution in cities has become a serious problem.	شہراں وچ آلودگی ہک سنجیدہ مسئلہ بݨ گئی اے۔
Regular exercise helps maintain good health.	منظم ورزش چنگی صحت برقرار رکھݨ وچ مدد کریندی اے۔
Farmers wake up early to tend to crops.	کسان فصلاں دی سنبھال کیتے جلدی اٹھدے نیں۔
Reading books improves vocabulary.	کتاباں پڑھݨ ذخیرہ الفاظ بہتر بݨیندے۔
The professor wrote equations on the blackboard.	پروفیسر تختے تے مساوات لکھیاں۔
Small businesses create employment opportunities.	نکیاں کاروبار روزگار دے موقعے پیدا کریندے نیں۔
Farmers planted rice in the flooded fields.	کسان پاݨی والے کھیتراں وچ چاول پوکے۔
Sports teach teamwork and discipline.	کھیڈاں ٹیم ورک تے نظم و ضبط سکھیندیاں نیں۔
Smartphones have changed how people communicate.	اسمارٹ فوناں نے لوکاں دے رابطے دے طریقے کوں تبدیل کیتا اے۔
Elderly people share wisdom and stories.	بزرگ لوک حکمت تے کہانیاں سانجھیاں کریندے نیں۔
Doctors work long hours to treat patients.	ڈاکٹر مریضاں دا علاج کرݨ کیتے لمبیاں گھڑیاں کم کریندے نیں۔
Children were playing cricket in the street.	بچے سڑک تے کرکٹ کھیڈدے پئے ہن۔
Traditional music is important for our heritage.	روایتی موسیقی ساݙی ورثے کیتے اہم اے۔
Smartphones have changed how people communicate.	اسمارٹ فوناں نے لوکاں دے رابطے دے طریقے کوں تبدیل کیتا اے۔
The professor wrote equations on the blackboard.	پروفیسر تختے تے مساوات لکھیاں۔
Tea is served to guests as a gesture of hospitality.	مہماناں کوں مہمان نوازی دی نشانی دے طور تے چاہ پیش کیتی ویندی اے۔
We decided to visit the old temple.	اساں پراݨے مندر ݙیکھݨ دا فیصلہ کیتا۔
Respecting elders is an important value.	بزرگاں دا احترام ہک اہم قدر اے۔
Digital payments have made transactions faster.	ڈیجیٹل ادائیگیاں معاملات تیز کیتے نیں۔
Train journeys offer scenic views.	ریل دے سفر منظراں دے نظارے پیش کریندے نیں۔
The forest is home to many wild animals.	جنگل گھنے جنگلی جانوراں دا گھر اے۔
The bus arrived late.	بس ڈیر نال پہنچی۔
Tourism brings revenue to regions with historical sites.	سیاحت تاریخی تھانواں والے علاقیاں کوں آمدنی لیندی اے۔
Reading books improves vocabulary.	کتاباں پڑھݨ ذخیرہ الفاظ بہتر بݨیندے۔
Train journeys offer scenic views.	ریل دے سفر منظراں دے نظارے پیش کریندے نیں۔
Pollution in cities has become a serious problem.	شہراں وچ آلودگی ہک سنجیدہ مسئلہ بݨ گئی اے۔
Agriculture remains the primary source of income.	زراعت آمدنی دا بنیادی ذریعہ رہندی اے۔
Birds were chirping in the trees.	پنچھی رکھاں وچ چہچہا رہے ہن۔
Storytelling preserves culture and knowledge.	کہانی سݨاوݨ ثقافت تے علم کوں محفوظ رکھیندے۔
Clear communication prevents misunderstandings.	صاف رابطہ غلط فہمیاں کوں روکیندے۔
Small businesses create employment opportunities.	نکیاں کاروبار روزگار دے موقعے پیدا کریندے نیں۔
Agriculture remains the primary source of income.	زراعت آمدنی دا بنیادی ذریعہ رہندی اے۔
Doctors work long hours to treat patients.	ڈاکٹر مریضاں دا علاج کرݨ کیتے لمبیاں گھڑیاں کم کریندے نیں۔
Sports teach teamwork and discipline.	کھیڈاں ٹیم ورک تے نظم و ضبط سکھیندیاں نیں۔
Agriculture remains the primary source of income.	زراعت آمدنی دا بنیادی ذریعہ رہندی اے۔
People travel long distances to visit religious sites.	لوک مذہبی تھانواں ݙیکھݨ کیتے لمبیاں دوریاں طے کریندے نیں۔
Reading books improves vocabulary.	کتاباں پڑھݨ ذخیرہ الفاظ بہتر بݨیندے۔
Elderly people share wisdom and stories.	بزرگ لوک حکمت تے کہانیاں سانجھیاں کریندے نیں۔
My grandmother told me stories.	میری دادی نے مینوں کہانیاں سݨایاں۔
Regular exercise helps maintain good health.	منظم ورزش چنگی صحت برقرار رکھݨ وچ مدد کریندی اے۔
We decided to visit the old temple.	اساں پراݨے مندر ݙیکھݨ دا فیصلہ کیتا۔
Cricket is a popular sport.	کرکٹ ہک مقبول کھیڈ اے۔
Farmers planted rice in the flooded fields.	کسان پاݨی والے کھیتراں وچ چاول پوکے۔
Tourism brings revenue to regions with historical sites.	سیاحت تاریخی تھانواں والے علاقیاں کوں آمدنی لیندی اے۔
Storytelling preserves culture and knowledge.	کہانی سݨاوݨ ثقافت تے علم کوں محفوظ رکھیندے۔
Doctors work long hours to treat patients.	ڈاکٹر مریضاں دا علاج کرݨ کیتے لمبیاں گھڑیاں کم کریندے نیں۔
Clear communication prevents misunderstandings.	صاف رابطہ غلط فہمیاں کوں روکیندے۔
Smartphones have changed how people communicate.	اسمارٹ فوناں نے لوکاں دے رابطے دے طریقے کوں تبدیل کیتا اے۔
I woke up early this morning.	میں اڄ صبح جلدی اٹھیا۔
Traditional music is important for our heritage.	روایتی موسیقی ساݙی ورثے کیتے اہم اے۔
Agriculture remains the primary source of income.	زراعت آمدنی دا بنیادی ذریعہ رہندی اے۔
The forest is home to many wild animals.	جنگل گھنے جنگلی جانوراں دا گھر اے۔
She walked slowly through the garden.	اوں باغ وچ آہستہ آہستہ ٹردی۔
People celebrate festivals with great joy.	لوک وݙی خوشی نال میلے منیندے نیں۔
She walked slowly through the garden.	اوں باغ وچ آہستہ آہستہ ٹردی۔
People travel long distances to visit religious sites.	لوک مذہبی تھانواں ݙیکھݨ کیتے لمبیاں دوریاں طے کریندے نیں۔
Family members support each other during difficult times.	خاندان دے ممبر مشکل وختاں وچ ہک ݙوجھے دی مدد کریندے نیں۔
Storytelling preserves culture and knowledge.	کہانی سݨاوݨ ثقافت تے علم کوں محفوظ رکھیندے۔
Agriculture remains the primary source of income.	زراعت آمدنی دا بنیادی ذریعہ رہندی اے۔
Traditional music is important for our heritage.	روایتی موسیقی ساݙی ورثے کیتے اہم اے۔
The bus arrived late.	بس ڈیر نال پہنچی۔
She received a scholarship to study medicine.	اوں طب دی تعلیم کیتے اسکالرشپ حاصل کیتی۔
Respecting elders is an important value.	بزرگاں دا احترام ہک اہم قدر اے۔
Reading books improves vocabulary.	کتاباں پڑھݨ ذخیرہ الفاظ بہتر بݨیندے۔
Digital payments have made transactions faster.	ڈیجیٹل ادائیگیاں معاملات تیز کیتے نیں۔
The school organized a science fair.	سکول نے سائنس میلہ منظم کیتا۔
